_id,temp_c,temp_f,humidity,createdAt
65bbe89782d178dc83def448,23,73.4,93,Fri Feb 02 2024 00:53:11 GMT+0600 (Bangladesh Standard Time)
65bbe8a382d178dc83def449,23,73.4,93,Fri Feb 02 2024 00:53:23 GMT+0600 (Bangladesh Standard Time)
65bbe8ae82d178dc83def44a,23,73.4,93,Fri Feb 02 2024 00:53:34 GMT+0600 (Bangladesh Standard Time)
65bbe8bb82d178dc83def44b,23,73.4,93,Fri Feb 02 2024 00:53:47 GMT+0600 (Bangladesh Standard Time)
65bbe8c782d178dc83def44c,23,73.4,93,Fri Feb 02 2024 00:53:59 GMT+0600 (Bangladesh Standard Time)
65bbe8d282d178dc83def44d,23,73.4,93,Fri Feb 02 2024 00:54:10 GMT+0600 (Bangladesh Standard Time)
65bbe8de82d178dc83def44e,23,73.4,93,Fri Feb 02 2024 00:54:22 GMT+0600 (Bangladesh Standard Time)
65bbe8e982d178dc83def44f,23,73.4,93,Fri Feb 02 2024 00:54:33 GMT+0600 (Bangladesh Standard Time)
65bbe8f582d178dc83def450,23,73.4,93,Fri Feb 02 2024 00:54:45 GMT+0600 (Bangladesh Standard Time)
65bbe90082d178dc83def451,23,73.4,93,Fri Feb 02 2024 00:54:56 GMT+0600 (Bangladesh Standard Time)
65bbe90c82d178dc83def452,23,73.4,93,Fri Feb 02 2024 00:55:08 GMT+0600 (Bangladesh Standard Time)
65bbe91782d178dc83def453,23,73.4,93,Fri Feb 02 2024 00:55:19 GMT+0600 (Bangladesh Standard Time)
65bbe92282d178dc83def454,23,73.4,93,Fri Feb 02 2024 00:55:30 GMT+0600 (Bangladesh Standard Time)
65bbe92e82d178dc83def455,23,73.4,93,Fri Feb 02 2024 00:55:42 GMT+0600 (Bangladesh Standard Time)
65bbe93a82d178dc83def456,23,73.4,93,Fri Feb 02 2024 00:55:54 GMT+0600 (Bangladesh Standard Time)
65bbe94582d178dc83def457,23,73.4,93,Fri Feb 02 2024 00:56:05 GMT+0600 (Bangladesh Standard Time)
65bbe95182d178dc83def458,23,73.4,93,Fri Feb 02 2024 00:56:17 GMT+0600 (Bangladesh Standard Time)
65bbe95c82d178dc83def459,23,73.4,93,Fri Feb 02 2024 00:56:28 GMT+0600 (Bangladesh Standard Time)
65bbe96882d178dc83def45a,23,73.4,93,Fri Feb 02 2024 00:56:40 GMT+0600 (Bangladesh Standard Time)
