_id,temp_c,temp_f,humidity,validity
65bcb144ab2d46dac9d274e4,23.8,74.84,95,1
65bcb150ab2d46dac9d274e5,23.8,74.84,95,1
65bcb15bab2d46dac9d274e6,23.8,74.84,95,1
65bcb167ab2d46dac9d274e7,23.8,74.84,95,1
65bcb172ab2d46dac9d274e8,23.8,74.84,95,1
65bcb17dab2d46dac9d274e9,23.8,74.84,95,1
65bcb189ab2d46dac9d274ea,23.8,74.84,94,1
65bcb194ab2d46dac9d274eb,23.8,74.84,94,1
65bcb1a0ab2d46dac9d274ec,23.8,74.84,95,1
65bcb1abab2d46dac9d274ed,23.8,74.84,95,1
65bcb1b7ab2d46dac9d274ee,23.8,74.84,94,1
65bcb1c2ab2d46dac9d274ef,23.8,74.84,94,1
65bcb1ceab2d46dac9d274f0,23.8,74.84,94,1
65bcb1d9ab2d46dac9d274f1,23.8,74.84,95,1
65bcb1e5ab2d46dac9d274f2,23.8,74.84,94,1
65bcb1f0ab2d46dac9d274f3,23.8,74.84,94,1
65bcb1fcab2d46dac9d274f4,23.8,74.84,94,1
65bcb207ab2d46dac9d274f5,23.8,74.84,94,1
65bcb212ab2d46dac9d274f6,23.8,74.84,94,1
65bcb21eab2d46dac9d274f7,23.8,74.84,94,1
65bcb229ab2d46dac9d274f8,23.8,74.84,94,1
65bcb235ab2d46dac9d274f9,23.8,74.84,94,1
65bcb241ab2d46dac9d274fa,23.8,74.84,94,1
65bcb24cab2d46dac9d274fb,23.8,74.84,94,1
65bcb257ab2d46dac9d274fc,23.8,74.84,94,1
65bcb263ab2d46dac9d274fd,23.8,74.84,94,1
65bcb26eab2d46dac9d274fe,23.8,74.84,94,1
65bcb27aab2d46dac9d274ff,23.8,74.84,94,1
65bcb285ab2d46dac9d27500,23.8,74.84,94,1
65bcb291ab2d46dac9d27501,23.8,74.84,95,1
65bcb29cab2d46dac9d27502,23.8,74.84,94,1
65bcb2a8ab2d46dac9d27503,23.8,74.84,94,1
65bcb2b3ab2d46dac9d27504,23.8,74.84,94,1
65bcb2bfab2d46dac9d27505,23.8,74.84,94,1
65bcb2caab2d46dac9d27506,23.8,74.84,94,1
65bcb2d6ab2d46dac9d27507,23.8,74.84,94,1
65bcb2e1ab2d46dac9d27508,23.8,74.84,94,1
65bcb2edab2d46dac9d27509,23.8,74.84,94,1
65bcb2f8ab2d46dac9d2750a,23.8,74.84,94,1
65bcb303ab2d46dac9d2750b,23.8,74.84,94,1
65bcb30fab2d46dac9d2750c,23.8,74.84,94,1
65bcb31aab2d46dac9d2750d,23.8,74.84,94,1
65bcb326ab2d46dac9d2750e,23.8,74.84,95,1
65bcb331ab2d46dac9d2750f,23.8,74.84,94,1
65bcb33dab2d46dac9d27510,23.8,74.84,94,1
65bcb348ab2d46dac9d27511,23.8,74.84,94,1
65bcb354ab2d46dac9d27512,23.8,74.84,94,1
65bcb35fab2d46dac9d27513,23.8,74.84,95,1
65bcb36bab2d46dac9d27514,23.8,74.84,94,1
65bcb376ab2d46dac9d27515,23.8,74.84,95,1
65bcb381ab2d46dac9d27516,23.8,74.84,95,1
65bcb38dab2d46dac9d27517,23.8,74.84,95,1
65bcb398ab2d46dac9d27518,23.8,74.84,95,1
65bcb3a4ab2d46dac9d27519,23.8,74.84,95,1
65bcb3afab2d46dac9d2751a,23.8,74.84,95,1
65bcb3bbab2d46dac9d2751b,23.8,74.84,95,1
65bcb3c6ab2d46dac9d2751c,23.8,74.84,95,1
65bcb3d2ab2d46dac9d2751d,23.8,74.84,95,1
65bcb3ddab2d46dac9d2751e,23.8,74.84,95,1
65bcb3e9ab2d46dac9d2751f,23.8,74.84,95,1
65bcb3f4ab2d46dac9d27520,23.8,74.84,95,1
65bcb400ab2d46dac9d27521,23.8,74.84,95,1
65bcb40bab2d46dac9d27522,23.8,74.84,95,1
65bcb416ab2d46dac9d27523,23.8,74.84,95,1
65bcb422ab2d46dac9d27524,23.8,74.84,95,1
65bcb42dab2d46dac9d27525,23.8,74.84,95,1
65bcb439ab2d46dac9d27526,23.8,74.84,95,1
65bcb444ab2d46dac9d27527,23.8,74.84,95,1
65bcb450ab2d46dac9d27528,23.8,74.84,95,1
65bcb45bab2d46dac9d27529,23.8,74.84,95,1
65bcb467ab2d46dac9d2752a,23.8,74.84,95,1
65bcb472ab2d46dac9d2752b,23.8,74.84,95,1
65bcb47dab2d46dac9d2752c,23.8,74.84,95,1
65bcb489ab2d46dac9d2752d,23.8,74.84,95,1
65bcb494ab2d46dac9d2752e,23.8,74.84,95,1
65bcb4a0ab2d46dac9d2752f,23.8,74.84,95,1
65bcb4abab2d46dac9d27530,23.8,74.84,95,1
65bcb4b7ab2d46dac9d27531,23.8,74.84,95,1
65bcb4c2ab2d46dac9d27532,23.8,74.84,95,1
65bcb4ceab2d46dac9d27533,23.8,74.84,95,1
65bcb4d9ab2d46dac9d27534,23.8,74.84,95,1
65bcb4e4ab2d46dac9d27535,23.8,74.84,95,1
65bcb4f0ab2d46dac9d27536,23.8,74.84,95,1
65bcb4fbab2d46dac9d27537,23.8,74.84,95,1
65bcb507ab2d46dac9d27538,23.8,74.84,95,1
65bcb512ab2d46dac9d27539,23.8,74.84,95,1
65bcb51eab2d46dac9d2753a,23.8,74.84,95,1
65bcb529ab2d46dac9d2753b,23.8,74.84,95,1
65bcb535ab2d46dac9d2753c,23.8,74.84,95,1
65bcb540ab2d46dac9d2753d,23.8,74.84,95,1
65bcb54cab2d46dac9d2753e,23.8,74.84,95,1
65bcb557ab2d46dac9d2753f,23.8,74.84,95,1
65bcb563ab2d46dac9d27540,23.8,74.84,95,1
65bcb56eab2d46dac9d27541,23.8,74.84,95,1
65bcb57aab2d46dac9d27542,23.8,74.84,95,1
65bcb58aab2d46dac9d27543,23.8,74.84,95,1
65bcb595ab2d46dac9d27544,23.8,74.84,95,1
65bcb5a0ab2d46dac9d27545,23.8,74.84,95,1
65bcb5acab2d46dac9d27546,23.8,74.84,95,1
65bcb5b7ab2d46dac9d27547,23.8,74.84,95,1
65bcb5c3ab2d46dac9d27548,23.8,74.84,95,1
65bcb5ceab2d46dac9d27549,23.8,74.84,95,1
65bcb5daab2d46dac9d2754a,23.8,74.84,95,1
65bcb5e5ab2d46dac9d2754b,23.8,74.84,95,1
65bcb5f1ab2d46dac9d2754c,23.8,74.84,95,1
65bcb5fcab2d46dac9d2754d,23.8,74.84,95,1
65bcb607ab2d46dac9d2754e,23.8,74.84,95,1
65bcb613ab2d46dac9d2754f,23.8,74.84,95,1
65bcb61eab2d46dac9d27550,23.8,74.84,95,1
65bcb62aab2d46dac9d27551,23.8,74.84,95,1
65bcb635ab2d46dac9d27552,23.8,74.84,95,1
65bcb641ab2d46dac9d27553,23.8,74.84,95,1
65bcb64cab2d46dac9d27554,23.8,74.84,95,1
65bcb658ab2d46dac9d27555,23.8,74.84,95,1
65bcb663ab2d46dac9d27556,23.8,74.84,95,1
65bcb66fab2d46dac9d27557,23.8,74.84,95,1
65bcb67aab2d46dac9d27558,23.8,74.84,95,1
65bcb685ab2d46dac9d27559,23.8,74.84,95,1
65bcb691ab2d46dac9d2755a,23.8,74.84,95,1
65bcb69cab2d46dac9d2755b,23.8,74.84,95,1
65bcb6a8ab2d46dac9d2755c,23.8,74.84,95,1
65bcb6b3ab2d46dac9d2755d,23.8,74.84,95,1
65bcb6bfab2d46dac9d2755e,23.8,74.84,95,1
65bcb6caab2d46dac9d2755f,23.8,74.84,95,1
65bcb6d6ab2d46dac9d27560,23.8,74.84,95,1
65bcb6e1ab2d46dac9d27561,23.8,74.84,95,1
65bcb6edab2d46dac9d27562,23.8,74.84,95,1
65bcb6f8ab2d46dac9d27563,23.8,74.84,95,1
65bcb704ab2d46dac9d27564,23.8,74.84,95,1
65bcb70fab2d46dac9d27565,23.8,74.84,95,1
65bcb71bab2d46dac9d27566,23.8,74.84,95,1
65bcb726ab2d46dac9d27567,23.8,74.84,95,1
65bcb732ab2d46dac9d27568,23.8,74.84,95,1
65bcb73dab2d46dac9d27569,23.8,74.84,95,1
65bcb749ab2d46dac9d2756a,23.8,74.84,95,1
65bcb754ab2d46dac9d2756b,23.8,74.84,95,1
65bcb760ab2d46dac9d2756c,23.8,74.84,95,1
65bcb76bab2d46dac9d2756d,23.8,74.84,95,1
65bcb777ab2d46dac9d2756e,23.8,74.84,95,1
65bcb782ab2d46dac9d2756f,23.8,74.84,95,1
65bcb78dab2d46dac9d27570,23.8,74.84,95,1
65bcb799ab2d46dac9d27571,23.8,74.84,95,1
65bcb7a4ab2d46dac9d27572,23.8,74.84,95,1
65bcb7b0ab2d46dac9d27573,23.8,74.84,95,1
65bcb7bbab2d46dac9d27574,23.8,74.84,95,1
65bcb7c7ab2d46dac9d27575,23.8,74.84,95,1
65bcb7d2ab2d46dac9d27576,23.8,74.84,95,1
65bcb7deab2d46dac9d27577,23.8,74.84,95,1
65bcb7e9ab2d46dac9d27578,23.8,74.84,95,1
65bcb7f5ab2d46dac9d27579,23.8,74.84,95,1
65bcb800ab2d46dac9d2757a,23.8,74.84,95,1
65bcb80cab2d46dac9d2757b,23.8,74.84,95,1
65bcb817ab2d46dac9d2757c,23.8,74.84,95,1
65bcb823ab2d46dac9d2757d,23.8,74.84,95,1
65bcb82eab2d46dac9d2757e,23.8,74.84,95,1
65bcb83aab2d46dac9d2757f,23.8,74.84,95,1
65bcb845ab2d46dac9d27580,23.8,74.84,95,1
65bcb851ab2d46dac9d27581,23.8,74.84,95,1
65bcb85cab2d46dac9d27582,23.8,74.84,95,1
65bcb867ab2d46dac9d27583,23.8,74.84,95,1
65bcb873ab2d46dac9d27584,23.8,74.84,95,1
65bcb87eab2d46dac9d27585,23.8,74.84,95,1
65bcb88aab2d46dac9d27586,23.8,74.84,95,1
65bcb895ab2d46dac9d27587,23.8,74.84,95,1
65bcb8a1ab2d46dac9d27588,23.8,74.84,95,1
65bcb8acab2d46dac9d27589,23.8,74.84,95,1
65bcb8b8ab2d46dac9d2758a,23.8,74.84,95,1
65bcb8c3ab2d46dac9d2758b,23.8,74.84,95,1
65bcb8cfab2d46dac9d2758c,23.8,74.84,95,1
65bcb8daab2d46dac9d2758d,23.8,74.84,95,1
65bcb8e6ab2d46dac9d2758e,23.8,74.84,95,1
65bcb8f1ab2d46dac9d2758f,23.8,74.84,95,1
65bcb8fcab2d46dac9d27590,23.8,74.84,95,1
65bcb908ab2d46dac9d27591,23.8,74.84,95,1
65bcb913ab2d46dac9d27592,23.8,74.84,95,1
65bcb91fab2d46dac9d27593,23.8,74.84,95,1
65bcb92aab2d46dac9d27594,23.8,74.84,95,1
65bcb936ab2d46dac9d27595,23.8,74.84,95,1
65bcb941ab2d46dac9d27596,23.8,74.84,95,1
65bcb94dab2d46dac9d27597,23.8,74.84,95,1
65bcb958ab2d46dac9d27598,23.8,74.84,95,1
65bcb964ab2d46dac9d27599,23.8,74.84,95,1
65bcb96fab2d46dac9d2759a,23.8,74.84,95,1
65bcb97bab2d46dac9d2759b,23.8,74.84,95,1
65bcb986ab2d46dac9d2759c,23.8,74.84,95,1
65bcb991ab2d46dac9d2759d,23.8,74.84,95,1
65bcb99dab2d46dac9d2759e,23.8,74.84,95,1
65bcb9a8ab2d46dac9d2759f,23.8,74.84,95,1
65bcb9b4ab2d46dac9d275a0,23.8,74.84,95,1
65bcb9bfab2d46dac9d275a1,23.8,74.84,95,1
65bcb9cbab2d46dac9d275a2,23.8,74.84,95,1
65bcb9d6ab2d46dac9d275a3,23.8,74.84,95,1
65bcb9e2ab2d46dac9d275a4,23.8,74.84,95,1
65bcb9edab2d46dac9d275a5,23.8,74.84,95,1
65bcb9f9ab2d46dac9d275a6,23.8,74.84,95,1
65bcba04ab2d46dac9d275a7,23.8,74.84,95,1
65bcba10ab2d46dac9d275a8,23.8,74.84,95,1
65bcba1bab2d46dac9d275a9,23.8,74.84,95,1
65bcba26ab2d46dac9d275aa,23.8,74.84,95,1
65bcba32ab2d46dac9d275ab,23.8,74.84,95,1
65bcba3dab2d46dac9d275ac,23.8,74.84,95,1
65bcba49ab2d46dac9d275ad,23.8,74.84,95,1
65bcba54ab2d46dac9d275ae,23.8,74.84,95,1
65bcba60ab2d46dac9d275af,23.8,74.84,95,1
65bcba6bab2d46dac9d275b0,23.8,74.84,95,1
65bcba77ab2d46dac9d275b1,23.8,74.84,95,1
65bcba82ab2d46dac9d275b2,23.8,74.84,95,1
65bcba8eab2d46dac9d275b3,23.8,74.84,95,1
65bcba99ab2d46dac9d275b4,23.8,74.84,95,1
65bcbaa4ab2d46dac9d275b5,23.8,74.84,95,1
65bcbab0ab2d46dac9d275b6,23.8,74.84,95,1
65bcbabbab2d46dac9d275b7,23.8,74.84,95,1
65bcbac7ab2d46dac9d275b8,23.8,74.84,95,1
65bcbad2ab2d46dac9d275b9,23.8,74.84,95,1
65bcbadeab2d46dac9d275ba,23.8,74.84,95,1
65bcbae9ab2d46dac9d275bb,23.8,74.84,95,1
65bcbaf5ab2d46dac9d275bc,23.8,74.84,95,1
65bcbb00ab2d46dac9d275bd,23.8,74.84,95,1
65bcbb0cab2d46dac9d275be,23.8,74.84,95,1
65bcbb17ab2d46dac9d275bf,23.8,74.84,95,1
65bcbb22ab2d46dac9d275c0,23.8,74.84,95,1
65bcbb2eab2d46dac9d275c1,23.8,74.84,95,1
65bcbb39ab2d46dac9d275c2,23.8,74.84,95,1
65bcbb45ab2d46dac9d275c3,23.8,74.84,95,1
65bcbb50ab2d46dac9d275c4,23.8,74.84,95,1
65bcbb5cab2d46dac9d275c5,23.8,74.84,95,1
65bcbb67ab2d46dac9d275c6,23.8,74.84,95,1
65bcbb73ab2d46dac9d275c7,23.8,74.84,95,1
65bcbb7eab2d46dac9d275c8,23.8,74.84,95,1
65bcbb8aab2d46dac9d275c9,23.8,74.84,95,1
65bcbb95ab2d46dac9d275ca,23.8,74.84,95,1
65bcbba1ab2d46dac9d275cb,23.8,74.84,95,1
65bcbbacab2d46dac9d275cc,23.8,74.84,95,1
65bcbbb7ab2d46dac9d275cd,23.8,74.84,95,1
65bcbbc3ab2d46dac9d275ce,23.8,74.84,95,1
65bcbbceab2d46dac9d275cf,23.8,74.84,95,1
65bcbbdaab2d46dac9d275d0,23.8,74.84,95,1
65bcbbe5ab2d46dac9d275d1,23.8,74.84,95,1
65bcbbf0ab2d46dac9d275d2,23.8,74.84,95,1
65bcbbfcab2d46dac9d275d3,23.8,74.84,95,1
65bcbc07ab2d46dac9d275d4,23.8,74.84,95,1
65bcbc13ab2d46dac9d275d5,23.8,74.84,95,1
65bcbc1eab2d46dac9d275d6,23.8,74.84,95,1
65bcbc2aab2d46dac9d275d7,23.8,74.84,95,1
65bcbc35ab2d46dac9d275d8,23.8,74.84,95,1
65bcbc41ab2d46dac9d275d9,23.8,74.84,95,1
65bcbc4cab2d46dac9d275da,23.8,74.84,95,1
65bcbc58ab2d46dac9d275db,23.8,74.84,95,1
65bcbc63ab2d46dac9d275dc,23.8,74.84,95,1
65bcbc6fab2d46dac9d275dd,23.8,74.84,95,1
65bcbc7aab2d46dac9d275de,23.8,74.84,95,1
65bcbc86ab2d46dac9d275df,23.8,74.84,95,1
65bcbc91ab2d46dac9d275e0,23.8,74.84,95,1
65bcbc9cab2d46dac9d275e1,23.8,74.84,95,1
65bcbca8ab2d46dac9d275e2,23.8,74.84,95,1
65bcbcb3ab2d46dac9d275e3,23.8,74.84,95,1
65bcbcbfab2d46dac9d275e4,23.8,74.84,95,1
65bcbccaab2d46dac9d275e5,23.8,74.84,95,1
65bcbcd6ab2d46dac9d275e6,23.8,74.84,95,1
65bcbce1ab2d46dac9d275e7,23.8,74.84,95,1
65bcbcedab2d46dac9d275e8,23.8,74.84,95,1
65bcbcf8ab2d46dac9d275e9,23.8,74.84,95,1
65bcbd04ab2d46dac9d275ea,23.8,74.84,95,1
65bcbd0fab2d46dac9d275eb,23.8,74.84,95,1
65bcbd1bab2d46dac9d275ec,23.8,74.84,95,1
65bcbd26ab2d46dac9d275ed,23.8,74.84,95,1
65bcbd32ab2d46dac9d275ee,23.8,74.84,95,1
65bcbd3dab2d46dac9d275ef,23.8,74.84,95,1
65bcbd48ab2d46dac9d275f0,23.8,74.84,95,1
65bcbd54ab2d46dac9d275f1,23.8,74.84,95,1
65bcbd60ab2d46dac9d275f2,23.8,74.84,95,1
65bcbd6bab2d46dac9d275f3,23.8,74.84,95,1
65bcbd76ab2d46dac9d275f4,23.8,74.84,95,1
65bcbd82ab2d46dac9d275f5,23.8,74.84,95,1
65bcbd8dab2d46dac9d275f6,23.8,74.84,95,1
65bcbd99ab2d46dac9d275f7,23.8,74.84,95,1
65bcbda4ab2d46dac9d275f8,23.8,74.84,95,1
65bcbdb0ab2d46dac9d275f9,23.8,74.84,95,1
65bcbdbbab2d46dac9d275fa,23.8,74.84,95,1
65bcbdc7ab2d46dac9d275fb,23.8,74.84,95,1
65bcbdd2ab2d46dac9d275fc,23.8,74.84,95,1
65bcbddeab2d46dac9d275fd,23.8,74.84,95,1
65bcbde9ab2d46dac9d275fe,23.8,74.84,95,1
65bcbdf4ab2d46dac9d275ff,23.8,74.84,95,1
65bcbe00ab2d46dac9d27600,23.8,74.84,95,1
65bcbe0bab2d46dac9d27601,23.8,74.84,95,1
65bcbe17ab2d46dac9d27602,23.8,74.84,95,1
65bcbe22ab2d46dac9d27603,23.8,74.84,95,1
65bcbe2eab2d46dac9d27604,23.8,74.84,95,1
65bcbe39ab2d46dac9d27605,23.8,74.84,95,1
65bcbe45ab2d46dac9d27606,23.8,74.84,95,1
65bcbe50ab2d46dac9d27607,23.8,74.84,95,1
65bcbe5cab2d46dac9d27608,23.8,74.84,95,1
65bcbe67ab2d46dac9d27609,23.8,74.84,95,1
65bcbe73ab2d46dac9d2760a,23.8,74.84,95,1
65bcbe7eab2d46dac9d2760b,23.8,74.84,95,1
65bcbe89ab2d46dac9d2760c,23.8,74.84,95,1
65bcbe95ab2d46dac9d2760d,23.8,74.84,95,1
65bcbea1ab2d46dac9d2760e,23.8,74.84,95,1
65bcbeacab2d46dac9d2760f,23.8,74.84,95,1
65bcbeb7ab2d46dac9d27610,23.8,74.84,95,1
65bcbec3ab2d46dac9d27611,23.8,74.84,95,1
65bcbeceab2d46dac9d27612,23.8,74.84,95,1
65bcbedaab2d46dac9d27613,23.8,74.84,95,1
65bcbee5ab2d46dac9d27614,23.8,74.84,95,1
65bcbef1ab2d46dac9d27615,23.8,74.84,95,1
65bcbefcab2d46dac9d27616,23.8,74.84,95,1
65bcbf08ab2d46dac9d27617,23.8,74.84,95,1
65bcbf13ab2d46dac9d27618,23.8,74.84,95,1
65bcbf1eab2d46dac9d27619,23.8,74.84,95,1
65bcbf2aab2d46dac9d2761a,23.8,74.84,95,1
65bcbf35ab2d46dac9d2761b,23.8,74.84,95,1
65bcbf41ab2d46dac9d2761c,23.8,74.84,95,1
65bcbf4cab2d46dac9d2761d,23.8,74.84,95,1
65bcbf58ab2d46dac9d2761e,23.8,74.84,95,1
65bcbf63ab2d46dac9d2761f,23.8,74.84,95,1
65bcbf6fab2d46dac9d27620,23.8,74.84,95,1
65bcbf7aab2d46dac9d27621,23.8,74.84,95,1
65bcbf86ab2d46dac9d27622,23.8,74.84,95,1
65bcbf91ab2d46dac9d27623,23.8,74.84,95,1
65bcbf9dab2d46dac9d27624,23.8,74.84,95,1
65bcbfa8ab2d46dac9d27625,23.8,74.84,95,1
65bcbfb4ab2d46dac9d27626,23.8,74.84,95,1
65bcbfbfab2d46dac9d27627,23.8,74.84,95,1
65bcbfcaab2d46dac9d27628,23.8,74.84,95,1
65bcbfd6ab2d46dac9d27629,23.8,74.84,95,1
65bcbfe1ab2d46dac9d2762a,23.8,74.84,95,1
65bcbfedab2d46dac9d2762b,23.8,74.84,95,1
65bcbff8ab2d46dac9d2762c,23.8,74.84,95,1
65bcc004ab2d46dac9d2762d,23.8,74.84,95,1
65bcc00fab2d46dac9d2762e,23.8,74.84,95,1
65bcc01bab2d46dac9d2762f,23.8,74.84,95,1
65bcc026ab2d46dac9d27630,23.8,74.84,95,1
65bcc032ab2d46dac9d27631,23.8,74.84,95,1
65bcc03dab2d46dac9d27632,23.8,74.84,95,1
65bcc049ab2d46dac9d27633,23.8,74.84,95,1
65bcc054ab2d46dac9d27634,23.8,74.84,95,1
65bcc060ab2d46dac9d27635,23.8,74.84,95,1
65bcc06bab2d46dac9d27636,23.8,74.84,95,1
65bcc077ab2d46dac9d27637,23.8,74.84,95,1
65bcc082ab2d46dac9d27638,23.8,74.84,95,1
65bcc08dab2d46dac9d27639,23.8,74.84,95,1
65bcc099ab2d46dac9d2763a,23.8,74.84,95,1
65bcc0a4ab2d46dac9d2763b,23.8,74.84,95,1
65bcc0b0ab2d46dac9d2763c,23.8,74.84,95,1
65bcc0bbab2d46dac9d2763d,23.8,74.84,95,1
65bcc0c7ab2d46dac9d2763e,23.8,74.84,95,1
65bcc0d2ab2d46dac9d2763f,23.8,74.84,95,1
65bcc0deab2d46dac9d27640,23.8,74.84,95,1
65bcc0e9ab2d46dac9d27641,23.8,74.84,95,1
65bcc0f5ab2d46dac9d27642,23.8,74.84,95,1
65bcc100ab2d46dac9d27643,23.8,74.84,95,1
65bcc10cab2d46dac9d27644,23.8,74.84,95,1
65bcc117ab2d46dac9d27645,23.8,74.84,95,1
65bcc122ab2d46dac9d27646,23.8,74.84,95,1
65bcc12eab2d46dac9d27647,23.8,74.84,95,1
65bcc139ab2d46dac9d27648,23.8,74.84,95,1
65bcc145ab2d46dac9d27649,23.8,74.84,95,1
65bcc150ab2d46dac9d2764a,23.8,74.84,95,1
65bcc15cab2d46dac9d2764b,23.8,74.84,95,1
65bcc167ab2d46dac9d2764c,23.8,74.84,95,1
65bcc173ab2d46dac9d2764d,23.8,74.84,95,1
65bcc17eab2d46dac9d2764e,23.8,74.84,95,1
65bcc18aab2d46dac9d2764f,23.8,74.84,95,1
65bcc195ab2d46dac9d27650,23.8,74.84,95,1
65bcc1a1ab2d46dac9d27651,23.8,74.84,95,1
65bcc1acab2d46dac9d27652,23.8,74.84,95,1
65bcc1b8ab2d46dac9d27653,23.8,74.84,95,1
65bcc1c3ab2d46dac9d27654,23.8,74.84,95,1
65bcc1cfab2d46dac9d27655,23.8,74.84,95,1
65bcc1daab2d46dac9d27656,23.8,74.84,95,1
65bcc1e5ab2d46dac9d27657,23.8,74.84,95,1
65bcc1f1ab2d46dac9d27658,23.8,74.84,95,1
65bcc1fcab2d46dac9d27659,23.8,74.84,95,1
65bcc208ab2d46dac9d2765a,23.8,74.84,95,1
65bcc213ab2d46dac9d2765b,23.8,74.84,95,1
65bcc21fab2d46dac9d2765c,23.8,74.84,95,1
65bcc22aab2d46dac9d2765d,23.8,74.84,95,1
65bcc236ab2d46dac9d2765e,23.8,74.84,95,1
65bcc241ab2d46dac9d2765f,23.8,74.84,95,1
65bcc24dab2d46dac9d27660,23.8,74.84,95,1
65bcc258ab2d46dac9d27661,23.8,74.84,95,1
65bcc264ab2d46dac9d27662,23.8,74.84,95,1
65bcc26fab2d46dac9d27663,23.8,74.84,95,1
65bcc27bab2d46dac9d27664,23.8,74.84,95,1
65bcc286ab2d46dac9d27665,23.8,74.84,95,1
65bcc291ab2d46dac9d27666,23.8,74.84,95,1
65bcc29dab2d46dac9d27667,23.8,74.84,95,1
65bcc2a8ab2d46dac9d27668,23.8,74.84,95,1
65bcc2b4ab2d46dac9d27669,23.8,74.84,95,1
65bcc2bfab2d46dac9d2766a,23.8,74.84,95,1
65bcc2cbab2d46dac9d2766b,23.8,74.84,95,1
65bcc2d6ab2d46dac9d2766c,23.8,74.84,95,1
65bcc2e2ab2d46dac9d2766d,23.8,74.84,95,1
65bcc2edab2d46dac9d2766e,23.8,74.84,95,1
65bcc2f9ab2d46dac9d2766f,23.8,74.84,95,1
65bcc304ab2d46dac9d27670,23.8,74.84,95,1
65bcc30fab2d46dac9d27671,23.8,74.84,95,1
65bcc31bab2d46dac9d27672,23.8,74.84,95,1
65bcc326ab2d46dac9d27673,23.8,74.84,95,1
65bcc332ab2d46dac9d27674,23.8,74.84,95,1
65bcc33dab2d46dac9d27675,23.8,74.84,95,1
65bcc349ab2d46dac9d27676,23.8,74.84,95,1
65bcc354ab2d46dac9d27677,23.8,74.84,95,1
65bcc360ab2d46dac9d27678,23.8,74.84,95,1
65bcc36bab2d46dac9d27679,23.8,74.84,95,1
65bcc377ab2d46dac9d2767a,23.8,74.84,95,1
65bcc382ab2d46dac9d2767b,23.8,74.84,95,1
65bcc38eab2d46dac9d2767c,23.8,74.84,95,1
65bcc399ab2d46dac9d2767d,23.8,74.84,95,1
65bcc3a4ab2d46dac9d2767e,23.8,74.84,95,1
65bcc3b0ab2d46dac9d2767f,23.8,74.84,95,1
65bcc3bbab2d46dac9d27680,23.8,74.84,95,1
65bcc3c7ab2d46dac9d27681,23.8,74.84,95,1
65bcc3d2ab2d46dac9d27682,23.8,74.84,95,1
65bcc3deab2d46dac9d27683,23.8,74.84,95,1
65bcc3e9ab2d46dac9d27684,23.8,74.84,95,1
65bcc3f5ab2d46dac9d27685,23.8,74.84,95,1
65bcc400ab2d46dac9d27686,23.8,74.84,95,1
65bcc40cab2d46dac9d27687,23.8,74.84,95,1
65bcc417ab2d46dac9d27688,23.8,74.84,95,1
65bcc422ab2d46dac9d27689,23.8,74.84,95,1
65bcc42eab2d46dac9d2768a,23.8,74.84,95,1
65bcc439ab2d46dac9d2768b,23.8,74.84,95,1
65bcc445ab2d46dac9d2768c,23.8,74.84,95,1
65bcc450ab2d46dac9d2768d,23.8,74.84,95,1
65bcc45cab2d46dac9d2768e,23.8,74.84,95,1
65bcc467ab2d46dac9d2768f,23.8,74.84,95,1
65bcc473ab2d46dac9d27690,23.8,74.84,95,1
65bcc47eab2d46dac9d27691,23.8,74.84,95,1
65bcc48aab2d46dac9d27692,23.8,74.84,95,1
65bcc495ab2d46dac9d27693,23.8,74.84,95,1
65bcc4a0ab2d46dac9d27694,23.8,74.84,95,1
65bcc4acab2d46dac9d27695,23.8,74.84,95,1
65bcc4b7ab2d46dac9d27696,23.8,74.84,95,1
65bcc4c3ab2d46dac9d27697,23.8,74.84,95,1
65bcc4ceab2d46dac9d27698,23.8,74.84,95,1
65bcc4daab2d46dac9d27699,23.8,74.84,95,1
65bcc4e5ab2d46dac9d2769a,23.8,74.84,95,1
65bcc4f0ab2d46dac9d2769b,23.8,74.84,95,1
65bcc4fcab2d46dac9d2769c,23.8,74.84,95,1
65bcc507ab2d46dac9d2769d,23.8,74.84,95,1
65bcc513ab2d46dac9d2769e,23.8,74.84,95,1
65bcc51eab2d46dac9d2769f,23.8,74.84,95,1
65bcc52aab2d46dac9d276a0,23.8,74.84,95,1
65bcc535ab2d46dac9d276a1,23.8,74.84,95,1
65bcc541ab2d46dac9d276a2,23.8,74.84,95,1
65bcc54cab2d46dac9d276a3,23.8,74.84,95,1
65bcc557ab2d46dac9d276a4,23.8,74.84,95,1
65bcc563ab2d46dac9d276a5,23.8,74.84,95,1
65bcc56eab2d46dac9d276a6,23.8,74.84,95,1
65bcc57aab2d46dac9d276a7,23.8,74.84,95,1
65bcc585ab2d46dac9d276a8,23.8,74.84,95,1
65bcc591ab2d46dac9d276a9,23.8,74.84,95,1
65bcc59cab2d46dac9d276aa,23.8,74.84,95,1
65bcc5a8ab2d46dac9d276ab,23.8,74.84,95,1
65bcc5b3ab2d46dac9d276ac,23.8,74.84,95,1
65bcc5bfab2d46dac9d276ad,23.8,74.84,95,1
65bcc5caab2d46dac9d276ae,23.8,74.84,95,1
65bcc5d5ab2d46dac9d276af,23.8,74.84,95,1
65bcc5e1ab2d46dac9d276b0,23.8,74.84,95,1
65bcc5ecab2d46dac9d276b1,23.8,74.84,95,1
